id,sigla,nombre_espanol,nombre_original,autores_originales,adaptacion_hispana,eje_codigo,eje_numero,eje_nombre,constructo,tema_principal,temas_secundarios,sinonimos_busqueda,tipo_instrumento_categoria,tipo_instrumento_detalle,funcion_clinica_categoria,poblacion,franjas_etarias,tiempo_administracion,formato_respuesta,acceso_categoria,regimen_licencia,protocolo_disponible,carpeta_relativa,archivo_ficha_tecnica,archivo_protocolo,resumen_clinico
eat-40-sergas_new,EAT-40-SERGAS,Test de Actitudes hacia la Alimentación (Formato SERGAS),Eating Attitudes Test (EAT-40) - Formato Protocolizado SERGAS / SNS,David M. Garner y Paul E. Garfinkel (1979),"Josep Castro, Josep Toro, Manel Salamero y Ernest Guimerá (1991)",Eje I,1,"Problemas, síntomas y riesgo",Trastornos de la conducta alimentaria,Trastornos de la conducta alimentaria,,EAT-40-SERGAS; Test de Actitudes hacia la Alimentación (Formato SERGAS),Autoinforme,Autoinforme estructurado de actitudes patológicas y conductas alimentarias,Diagnóstico y severidad,Adolescentes y adultos,adultos,7 a 10 minutos (40 reactivos tipo Likert de 6 opciones),Escala Likert de 6 puntos: Nunca (0) a Siempre (3) (con 6 ítems invertidos),abierto,Sí (Sanitario público SNS),SI,Eje I/EAT-40-SERGAS,EAT-40-SERGAS_ficha_tecnica.pdf,EAT-40-SERGAS_protocolo.pdf,Protocolo clínico de evaluación · EAT-40-SERGAS
cage_new,CAGE,Cuestionario CAGE para Detección de Alcoholismo,Cuestionario CAGE para la Detección del Trastorno por Uso de Alcohol (CAGE Questionnaire),"John A. Ewing (1984, JAMA; concebido originalmente en 1968)","A. Rodríguez-Martos, J. Navarro, P. Vecino & R. Pérez (1986, Med Clin); Bobes et al. (2004)",Eje I,1,"Problemas, síntomas y riesgo",Consumo de alcohol y adicciones,Consumo de alcohol y adicciones,,CAGE; Cuestionario CAGE para Detección de Alcoholismo,Autoinforme,4 preguntas dicotómicas (Sí / No) de formulación clínica directa no culpabilizadora,Cribado / Triaje rápido,Adolescentes y adultos,adultos,1 a 2 minutos (administrado verbalmente en la entrevista o autoadministrado),Escala de respuesta estructurada psicométrica,abierto,Sí (Dominio público),SI,Eje I/CAGE,CAGE_ficha_tecnica.pdf,CAGE_protocolo.pdf,Protocolo clínico de evaluación · CAGE
abs_new,ABS,Escala de Comportamiento Agitado de Corrigan (ABS),_Agitated Behavior Scale (ABS)_,John D. Corrigan (1989; Ohio State University),Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo",Agitación psicomotriz e impulsividad aguda,Agitación psicomotriz e impulsividad aguda,,ABS; Escala de Comportamiento Agitado de Corrigan (ABS),Observacional / Registro conductual,14 ítems conductuales operativos calificados mediante escala tipo Likert de 4 grados (1 = Ausente a 4 = Extremo).,Evaluación pericial forense / Riesgo,Pacientes hospitalizados y adultos,adultos,5 a 15 minutos,Escala de respuesta estructurada psicométrica,abierto,Sí (Libre asistencial / Ohio State Univ.),SI,Eje I/ABS,ABS_ficha_tecnica.pdf,ABS_protocolo.pdf,Protocolo clínico de evaluación · ABS
scps_new,SCPS,Escala Pronóstica para la Esquizofrenia de Strauss y Carpenter,Strauss-Carpenter Prognostic Scale (SCPS),"John S. Strauss y William T. Carpenter Jr. (1974, 1977)",Estudio Piloto Internacional de Esquizofrenia (IPSS / OMS); Bobes et al. (2004),Eje I,1,"Problemas, síntomas y riesgo",Psicosis y curso pronóstico,Psicosis y curso pronóstico,,SCPS; Escala Pronóstica para la Esquizofrenia de Strauss y Carpenter,Heteroaplicado / Entrevista clínica,Heteroaplicada mediante entrevista clínica semiestructurada e historia biográfica del paciente,Diagnóstico y severidad,Adultos con esquizofrenia,adultos,15 a 25 minutos (revisión de historia clínica y anamnesis de 12 dimensiones),Escala de respuesta estructurada psicométrica,abierto,Sí (Dominio público OMS),SI,Eje I/SCPS,SCPS_ficha_tecnica.pdf,SCPS_protocolo.pdf,Protocolo clínico de evaluación · SCPS
sds_new,SDS,Escala de Autoevaluación de la Depresión de Zung y Conde (SDS),Self-Rating Depression Scale (SDS),William W. K. Zung (1965),"Valeriano Conde López, J. A. Escribá y J. Izquierdo (1970); Conde y Franch (1984)",Eje I,1,"Problemas, síntomas y riesgo",Depresión y estado de ánimo,Depresión y estado de ánimo,,SDS; Escala de Autoevaluación de la Depresión de Zung y Conde (SDS),Autoinforme,Autoinforme estructurado con escala ordinal Likert de 4 puntos (1 a 4),Diagnóstico y severidad,Adolescentes y adultos,adultos,5 a 8 minutos (20 ítems),Escala de respuesta estructurada psicométrica,abierto,Sí (Dominio público),SI,Eje I/SDS,SDS_ficha_tecnica.pdf,SDS_protocolo.pdf,Protocolo clínico de evaluación · SDS
sis_new,SIS,Escala de Intencionalidad Suicida de Beck (SIS),Suicide Intent Scale (SIS),"Aaron T. Beck, Dean Schuyler e Irene Herman (1974)",Julio Bobes et al. (2002); Ferran Viñas-Poch et al. (2004); Banco CIBERSAM,Eje I,1,"Problemas, síntomas y riesgo",Riesgo y conducta suicida,Riesgo y conducta suicida,,SIS; Escala de Intencionalidad Suicida de Beck (SIS),Heteroaplicado / Entrevista clínica,Heteroaplicada mediante entrevista clínica semiestructurada e informe colateral tras tentativa,Evaluación pericial forense / Riesgo,Pacientes con tentativas autolíticas,adultos,10 a 15 minutos (20 ítems puntuados de 0 a 2),Escala de respuesta estructurada psicométrica,abierto,Sí (Uso clínico y hospitalario),SI,Eje I/SIS,SIS_ficha_tecnica.pdf,SIS_protocolo.pdf,Protocolo clínico de evaluación · SIS
rs-plutchik_new,RS-Plutchik,Escala de Riesgo Suicida de Plutchik,Plutchik's Suicide Risk Scale (SRS),"Robert Plutchik, Herman M. van Praag, Hope R. Conte y Susan Picard (1989)","G. Rubio, M. Morales, A. Rubio, J. Cabrerizo, J. L. San Román, M. A. Sánchez-Teruel et al. (1998)",Eje I,1,"Problemas, síntomas y riesgo",Riesgo y conducta suicida,Riesgo y conducta suicida,,RS-Plutchik; Escala de Riesgo Suicida de Plutchik,Autoinforme,Autoinforme dicotómico (Sí / No) de cumplimentación ultrarrápida,Evaluación pericial forense / Riesgo,Adolescentes y adultos,adultos,3 a 5 minutos (15 ítems),Escala de respuesta estructurada psicométrica,abierto,Sí (Académico y clínico),SI,Eje I/RS-Plutchik,RS-Plutchik_ficha_tecnica.pdf,RS-Plutchik_protocolo.pdf,Protocolo clínico de evaluación · RS-Plutchik
bsds_new,BSDS,Escala Diagnóstica del Espectro Bipolar de Ghaemi,_Bipolar Spectrum Diagnostic Scale (BSDS)_,Ronald W. Pies (diseño original narrativo); validado por S. Nassir Ghaemi et al. (2005).,"Bulbena et al. (2011, validación clínica española); Grupo de Trastornos Bipolares de Barcelona.",Eje I,1,"Problemas, síntomas y riesgo",Trastorno bipolar y ciclotimia,Trastorno bipolar y ciclotimia,,BSDS; Escala Diagnóstica del Espectro Bipolar de Ghaemi,Autoinforme,Autoinforme de formato narrativo mixto: historia vital de 19 frases más pregunta de concordancia global.,Cribado / Triaje rápido,Adultos,adultos,6 a 10 minutos.,Escala de respuesta estructurada psicométrica,abierto,Sí (Libre uso asistencial),SI,Eje I/BSDS,BSDS_ficha_tecnica.pdf,BSDS_protocolo.pdf,Protocolo clínico de evaluación · BSDS
hars_new,HARS,Escala de Hamilton para la Ansiedad (HAM-A),Hamilton Anxiety Rating Scale (HARS / HAM-A),Max Hamilton (1959),"Bulbena et al. (Grup Sant Pau, 1994); Lobo et al. (2002); Bobes et al. (2004)",Eje I,1,"Problemas, síntomas y riesgo",Ansiedad psíquica y somática,Ansiedad psíquica y somática,,HARS; Escala de Hamilton para la Ansiedad (HAM-A),Heteroaplicado / Entrevista clínica,Escala de entrevista clínica semiestructurada heteroaplicada,Diagnóstico y severidad,Adolescentes y adultos,adultos,15 a 20 minutos (administrada por clínico entrenado),Escala tipo Likert de 5 puntos: 0 (Ausente) a 4 (Muy grave / incapacitante),abierto,Sí (Dominio público),SI,Eje I/HARS,HARS_ficha_tecnica.pdf,HARS_protocolo.pdf,Protocolo clínico de evaluación · HARS
pas_new,PAS,Escala de Pánico y Agorafobia de Bandelow (PAS),Panic and Agoraphobia Scale (PAS / Escala de Pánico y Agorafobia),Borwin Bandelow (1995) - Universidad de Gotinga (Alemania),Banco de Instrumentos de Bobes et al. (2004) y Grupo de Trabajo de Trastornos de Ansiedad,Eje I,1,"Problemas, síntomas y riesgo",Pánico y agorafobia,Pánico y agorafobia,,PAS; Escala de Pánico y Agorafobia de Bandelow (PAS),Heteroaplicado / Entrevista clínica,Escala de evaluación clínica estructurada (versión heteroaplicada y autoinforme correlacionado),Diagnóstico y severidad,Adultos,adultos,8 a 12 minutos (13 reactivos estructurados),Escala tipo Likert clínica de 5 puntos: 0 (Ninguno / Ausente) a 4 (Extremo / Totalmente incapacitante),abierto,Sí (Académico e investigación clínica),SI,Eje I/PAS,PAS_ficha_tecnica.pdf,PAS_protocolo.pdf,Protocolo clínico de evaluación · PAS
diario-panico_new,Diario-Panico,Trastorno de Pánico: Diario del Paciente (Autorregistro TCC),Diario del Paciente para el Trastorno de Pánico (Panic Attack Record - PAR),"David H. Barlow y Michelle G. Craske (Center for Anxiety and Related Disorders, 1994, 2007)",Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo",Crisis de angustia y pánico,Crisis de angustia y pánico,,Diario-Panico; Trastorno de Pánico: Diario del Paciente (Autorregistro TCC),Observacional / Registro conductual,Autorregistro ecológico estructurado por episodios / diario de campo ambulatorio,Monitoreo de proceso / Evolución,Adultos,adultos,2 a 3 minutos por cada crisis registrada inmediatamente tras el episodio,"Formulario de registro secuencial: parámetros objetivos, síntomas interoceptivos, escala SUDS (0-10) y cogniciones",abierto,Sí (Libre uso clínico),SI,Eje I/Diario-Panico,Diario-Panico_ficha_tecnica.pdf,Diario-Panico_protocolo.pdf,Protocolo clínico de evaluación · Diario-Panico
lsas_new,LSAS,Escala de Ansiedad Social de Liebowitz (LSAS),Liebowitz Social Anxiety Scale (LSAS),Michael R. Liebowitz (1987) - Columbia University / New York State Psychiatric Institute,Julio Bobes et al. (1999) y Olivares et al. (2002),Eje I,1,"Problemas, síntomas y riesgo",Fobia social y ansiedad de desempeño,Fobia social y ansiedad de desempeño,,LSAS; Escala de Ansiedad Social de Liebowitz (LSAS),Heteroaplicado / Entrevista clínica,Entrevista clínica heteroaplicada estructurada (o autoinforme validado LSAS-SR),Diagnóstico y severidad,Adolescentes y adultos,adultos,15 a 25 minutos (24 reactivos pareados en miedo y evitación: 48 respuestas),Doble escala Likert de 4 puntos: Miedo/Ansiedad (0-3) y Evitación conductual (0-3),abierto,Sí (Libre investigación / Clínica),SI,Eje I/LSAS,LSAS_ficha_tecnica.pdf,LSAS_protocolo.pdf,Protocolo clínico de evaluación · LSAS
carroll-tag_new,Carroll-TAG,Escala de Detección del TAG de Carroll y Davidson,Carroll-Davidson Generalized Anxiety Disorder Screening Scale (Carroll-TAG),Bernard J. Carroll y Jonathan R. T. Davidson (2000),Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo",Ansiedad generalizada,Ansiedad generalizada,,Carroll-TAG; Escala de Detección del TAG de Carroll y Davidson,Heteroaplicado / Entrevista clínica,Escala breve de cribado clínico (autoaplicada o heteroaplicada asistida),Diagnóstico y severidad,Adultos en atención médica primaria,adultos,3 a 5 minutos (12 reactivos de cribado sintomático),Escala dicotómica Sí / No (con graduación de severidad en ítems nucleares),abierto,Sí (Libre investigación),SI,Eje I/Carroll-TAG,Carroll-TAG_ficha_tecnica.pdf,Carroll-TAG_protocolo.pdf,Protocolo clínico de evaluación · Carroll-TAG
asq-15_new,ASQ-15,Cuestionario de Screening de Ansiedad de Wittchen (ASQ-15),"Cuestionario de Screening de Ansiedad de Wittchen (Anxiety Screening Questionnaire, ASQ-15)","Hans-Ulrich Wittchen & Patrice Boyer (Max Planck Institute of Psychiatry, Múnich, 1998)",Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo",Cribado multitrastorno de ansiedad,Cribado multitrastorno de ansiedad,,ASQ-15; Cuestionario de Screening de Ansiedad de Wittchen (ASQ-15),Autoinforme,"15 ítems dicotómicos (Sí / No) organizados en motivo de consulta, diagnósticos y síntomas asociados",Cribado / Triaje rápido,Adultos,adultos,3 a 5 minutos (autoadministrado o administrado en el triaje de enfermería),Escala de respuesta estructurada psicométrica,abierto,Sí (Max Planck Institute),SI,Eje I/ASQ-15,ASQ-15_ficha_tecnica.pdf,ASQ-15_protocolo.pdf,Protocolo clínico de evaluación · ASQ-15
mini_new,MINI,Entrevista Neuropsiquiátrica Internacional (MINI 5.0.0),Mini International Neuropsychiatric Interview (M.I.N.I. - Versiones 5.0.0 / 7.0.0),"David V. Sheehan, Yves Lecrubier, K. Sheehan, J. Janavs, E. Weiller et al. (1998)","L. Ferrando, J. Bobes, J. Gibert, M. Soto, O. Soto-Loza (1998, 2000)",Eje I,1,"Problemas, síntomas y riesgo",Evaluación diagnóstica multiaxial DSM-IV/CIE-10,Evaluación diagnóstica multiaxial DSM-IV/CIE-10,,MINI; Entrevista Neuropsiquiátrica Internacional (MINI 5.0.0),Heteroaplicado / Entrevista clínica,Entrevista diagnóstica clínica estructurada administrada por profesional,Cribado / Triaje rápido,Adultos,adultos,15 a 25 minutos (frente a las 2-3 horas de la SCID o CIDI),Árbol de decisión dicotómico estructurado: Preguntas de cribado Sí / No con criterios nosológicos,comercial,No (Sujeto a copyright Harm Research / D. Sheehan),NO,Eje I/MINI,MINI_ficha_tecnica.pdf,,Protocolo clínico de evaluación · MINI
bhs_new,BHS,Escala de Desesperanza de Beck (BHS),"Escala de Desesperanza de Beck (Beck Hopelessness Scale, BHS)","Aaron T. Beck, Arlene Weissman, David Lester & Larry Trexler (Univ. of Pennsylvania, 1974)","Viñas, Villar, Caparrós et al. (2004, Int J Clin Health Psychol); Aguilar et al. (1995)",Eje I,1,"Problemas, síntomas y riesgo",Desesperanza y riesgo suicida,Desesperanza y riesgo suicida,,BHS; Escala de Desesperanza de Beck (BHS),Autoinforme,"20 afirmaciones dicotómicas (Verdadero / Falso), 9 formuladas en sentido positivo y 11 en sentido negativo",Diagnóstico y severidad,Adolescentes y adultos,adultos,3 a 5 minutos (autoadministrado),Escala de respuesta estructurada psicométrica,comercial,No (Copyright Pearson Clinical / TEA Ediciones),NO,Eje I/BHS,BHS_ficha_tecnica.pdf,,Protocolo clínico de evaluación · BHS
empc_new,EMPC,Escala Motivacional de Pensamiento Crítico (EMPC),Escala Motivacional de Pensamiento Crítico (_Critical Thinking Motivation Scale - CTMS_).,"Drs. Jorge Valenzuela, Carlos Saiz Sánchez y Ana María Nieto (2007, 2011).",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Estilos de pensamiento y metacognición,Estilos de pensamiento y metacognición,,EMPC; Escala Motivacional de Pensamiento Crítico (EMPC),Autoinforme,Autoinforme dimensional de 16 reactivos con escala Likert de 5 puntos (1 a 5).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,3 a 5 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí (Libre académico),SI,Eje II/EMPC,EMPC_ficha_tecnica.pdf,EMPC_protocolo.pdf,Protocolo clínico de evaluación · EMPC
tsi_new,TSI,Inventario de Estilos de Pensamiento de Sternberg (TSI),"Thinking Styles Inventory (TSI; Sternberg & Wagner, 1992).",Dr. Robert J. Sternberg y Dr. Richard K. Wagner (Universidad de Yale).,"Sánchez-López (2000), Univ. Complutense de Madrid; Bernardo et al. (2009), España.",Eje II,2,Procesos psicológicos y mantenimiento,Estilos cognitivos y autogobierno mental,Estilos cognitivos y autogobierno mental,,TSI; Inventario de Estilos de Pensamiento de Sternberg (TSI),Autoinforme,Cuestionario de autoinforme de 91 reactivos directos con escala Likert de 5 puntos (1 a 5).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,15 a 20 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí (Uso clínico y académico),SI,Eje II/TSI,TSI_ficha_tecnica.pdf,TSI_protocolo.pdf,Protocolo clínico de evaluación · TSI
sseit_new,SSEIT,Escala de Inteligencia Emocional de Schutte (SSEIT),"Schutte Self-Report Emotional Intelligence Test (SSEIT / SREIT / AES; Schutte et al., 1998).","Dra. Nicola S. Schutte, Dr. John M. Malouff et al. (Universidad de Nueva Inglaterra).","Chico (1999), Universidad Rovira i Virgili; García-Fernández et al. (2014), España.",Eje II,2,Procesos psicológicos y mantenimiento,Inteligencia emocional autopercibida,Inteligencia emocional autopercibida,,SSEIT; Escala de Inteligencia Emocional de Schutte (SSEIT),Autoinforme,Cuestionario de autoinforme de 33 reactivos con escala Likert de 5 puntos (1 a 5).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,6 a 10 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí (Dominio académico libre),SI,Eje II/SSEIT,SSEIT_ficha_tecnica.pdf,SSEIT_protocolo.pdf,Protocolo clínico de evaluación · SSEIT
iss_new,ISS,Inventario de Situaciones Sociales (ISS),"Inventario de Situaciones Sociales (ISS; Guaygua & Roth, 2008).","Lic. Mariana Guaygua y Dr. Erick Roth (2008), Universidad Católica Boliviana.",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Afrontamiento interpersonal y asertividad,Afrontamiento interpersonal y asertividad,,ISS; Inventario de Situaciones Sociales (ISS),Autoinforme,Autoinforme de evaluación conductual de 30 reactivos con escala Likert de 5 puntos (A a E / 1 a 5).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,6 a 10 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí (Libre académico),SI,Eje II/ISS,ISS_ficha_tecnica.pdf,ISS_protocolo.pdf,Protocolo clínico de evaluación · ISS
hsq-24_new,HSQ-24,Cuestionario de Estilos de Humor (HSQ-24),_Humor Styles Questionnaire (HSQ)_,"Drs. Rod A. Martin, P. Puhlik-Doris, G. Larsen, J. Gray y K. Weir (2003).",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Regulación afectiva y mecanismos de humor,Regulación afectiva y mecanismos de humor,,HSQ-24; Cuestionario de Estilos de Humor (HSQ-24),Autoinforme,Autoinforme psicométrico de 24 reactivos distribuidos en 4 dimensiones de 6 ítems (Likert 1 a 6).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,4 a 6 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí (Libre académico),SI,Eje II/HSQ-24,HSQ-24_ficha_tecnica.pdf,HSQ-24_protocolo.pdf,Protocolo clínico de evaluación · HSQ-24
er-25_new,ER-25,Escala de Resiliencia de Wagnild y Young (25 ítems),_The Resilience Scale (RS-25)_,"Dras. Gail M. Wagnild y Heather M. Young (1993), The Resilience Center.",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Resiliencia y superación de adversidades,Resiliencia y superación de adversidades,,ER-25; Escala de Resiliencia de Wagnild y Young (25 ítems),Autoinforme,Autoinforme psicométrico dimensional de 25 reactivos con escala Likert de 7 puntos (1 a 7).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adultos,5 a 8 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,comercial,No (Copyright The Resilience Center),SI,Eje II/ER-25,ER-25_ficha_tecnica.pdf,ER-25_protocolo.pdf,Protocolo clínico de evaluación · ER-25
